filename,url,filesize,object,keplerid,obsmode,campaign,data_rel,channel,module,output,ra_obj,dec_obj,kepmag,cadences,lc_start,lc_end,gain,readnois,meanblck,cdpp3_0,cdpp6_0,cdpp12_0,npix,naxis1,naxis2,crpix1,crpix2,crval1,crval2,cdelt1,cdelt2,pc1_1,pc1_2,pc2_1,pc2_2,crval1p,crval2p
ktwo202154314-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/54000/ktwo202154314-c00_lpd-targ.fits.gz,17.3,EPIC 202154314,202154314,long cadence,0,2,81,24,1,92.6356,23.771,9.7,3753,56728.02306922,56804.68993932,117.02,96.284056,717,,,,797,27,30,15.274884685739607,18.034632574752152,92.63560000005,23.771,-0.001103682805475,0.001103682805475,-0.21874189931161253,0.9748761353341973,-0.9767319174344771,-0.21855603898644063,796,130
ktwo202139008-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139008-c00_lpd-targ.fits.gz,11.5,EPIC 202139008,202139008,long cadence,0,2,70,20,2,93.9638,25.5707,15.5,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,525,23,23,9.522269645068945,10.347873365309823,93.96379999995001,25.5707,-0.00110296633598858,0.00110296633598858,-0.9762049987202907,0.2118185274345541,0.21230139748449633,0.978309506573402,867,141
ktwo202139012-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139012-c00_lpd-targ.fits.gz,10.3,EPIC 202139012,202139012,long cadence,0,2,70,20,2,93.26696,25.63455,15.8,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,483,22,22,9.355980909857863,8.851925886506251,93.26695999995,25.63455,-0.001103047473609,0.001103047473609,-0.9750430829199259,0.21738095915452768,0.21720349570662217,0.9771712783380917,324,321
ktwo202139013-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139013-c00_lpd-targ.fits.gz,11.3,EPIC 202139013,202139013,long cadence,0,2,70,20,2,93.52117,25.66411,13.8,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,528,23,23,9.708321368281418,10.156250453511802,93.52117000005,25.66411,-0.001103399288976,0.001103399288975738,-0.9756833964607347,0.2153945768676946,0.21537781444447232,0.9773752328370392,532,301
ktwo202139015-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139015-c00_lpd-targ.fits.gz,11.0,EPIC 202139015,202139015,long cadence,0,2,70,20,2,93.73365,25.64577,14.8,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,528,23,23,9.468877707254137,9.759250083361735,93.73365,25.64577,-0.001103379619435,0.001103379619434813,-0.9760382777898821,0.2137019138261475,0.2138767477204678,0.9777220334535496,698,248
ktwo202139017-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139017-c00_lpd-targ.fits.gz,10.3,EPIC 202139017,202139017,long cadence,0,2,69,20,1,94.34668,25.66506,15.8,3753,56728.02306922,56804.68993932,109.54,81.432036,725,,,,484,22,22,14.045988561690137,9.045513711853204,94.34668000005,25.66506,-0.001102266605404,0.001102266605404,0.976112757615968,0.20862676558426607,-0.20973729518376527,0.9796441845703582,1011,160
ktwo202140013-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/40000/ktwo202140013-c00_lpd-targ.fits.gz,11.3,EPIC 202140013,202140013,long cadence,0,2,32,10,4,100.4778,28.7765,13.8,3753,56728.02306922,56804.68993932,115.49,84.642621,704,,,,526,23,23,14.544820193934356,13.561613854051217,100.4778,28.7765,-0.001106329526351,0.001106329526351082,0.9883589765247806,-0.16544529456335663,-0.16460388718182892,-0.9842244412241032,786,142
ktwo202140059-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/40000/ktwo202140059-c00_lpd-targ.fits.gz,10.1,EPIC 202140059,202140059,long cadence,0,2,12,4,4,105.03476,24.26329,15.4,3753,56728.02306922,56804.68993932,113.52,84.209136,713,,,,483,22,22,10.365667383778145,14.278219716952265,105.03475999995,24.26329,-0.001101108897737,0.001101108897737,0.13415227808793145,0.9888505698122753,0.9928245365641932,-0.1360013527532535,20,309
ktwo202140094-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/40000/ktwo202140094-c00_lpd-targ.fits.gz,10.0,EPIC 202140094,202140094,long cadence,0,2,11,4,3,105.13907,25.72728,15.5,3753,56728.02306922,56804.68993932,104.7,83.2365,749,,,,484,22,22,12.673344998724815,14.27613058793505,105.13906999995,25.72728,-0.001102825703342,0.001102825703342,-0.13413757740385335,0.9893242726194394,-0.9926198944463622,-0.1340194544079453,880,46
ktwo202139006-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139006-c00_lpd-targ.fits.gz,11.2,EPIC 202139006,202139006,long cadence,0,2,70,20,2,92.94247,25.57846,15.9,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,526,23,23,9.609921681270862,10.079542794569079,92.94247000005,25.57846,-0.001102380061535,0.001102380061535,-0.9741076950290505,0.21990640262499825,0.2195305950405709,0.9770211460552315,54,328
ktwo202139007-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139007-c00_lpd-targ.fits.gz,11.2,EPIC 202139007,202139007,long cadence,0,2,70,20,2,93.40106,25.56633,14.7,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,527,23,23,8.838401550574758,9.833891021121843,93.40105999995001,25.56633,-0.001102735756903,0.001102735756903,-0.9750892346221083,0.2162787060792063,0.21628196686287385,0.9775749564377554,418,236
ktwo202139037-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139037-c00_lpd-targ.fits.gz,11.2,EPIC 202139037,202139037,long cadence,0,2,70,20,2,93.11466,25.75878,14.2,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,528,23,23,9.615541204098577,9.674464948735704,93.11466000000001,25.75878,-0.001103646171193,0.001103646171193,-0.9751572292401108,0.21865348165466994,0.2182460669268615,0.9765396892468978,227,457
ktwo202139038-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139038-c00_lpd-targ.fits.gz,10.4,EPIC 202139038,202139038,long cadence,0,2,70,20,2,93.0687,25.80351,15.3,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,484,22,22,8.912345655134004,9.374560364151648,93.0687,25.80351,-0.001103860390822,0.001103860390821706,-0.975219418929464,0.21903975914784848,0.218562134640558,0.976319979061408,200,505
ktwo202139039-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139039-c00_lpd-targ.fits.gz,11.2,EPIC 202139039,202139039,long cadence,0,2,70,20,2,93.2151,25.80092,14.2,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,528,23,23,9.874708175562773,10.077028963967791,93.2151,25.80092,-0.001103987307934,0.001103987307934,-0.9755354061818413,0.21789166519284883,0.21750634296018756,0.9764967777754142,315,476
ktwo202139048-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139048-c00_lpd-targ.fits.gz,11.5,EPIC 202139048,202139048,long cadence,0,2,70,20,2,92.96896,25.83305,15.1,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,528,23,23,9.445650844092938,9.261702334550705,92.96896000004999,25.83305,-0.001103921243208,0.001103921243208,-0.9751016931345496,0.21983648437066364,0.2192744302179659,0.9760986847319199,126,549
ktwo202139054-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139054-c00_lpd-targ.fits.gz,11.4,EPIC 202139054,202139054,long cadence,0,2,70,20,2,92.86724,25.88827,14.8,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,526,23,23,9.579807079366901,10.235453625364357,92.86723999995002,25.88827,-0.001104114694117,0.001104114694117,-0.9750730069010413,0.22066029391813977,0.2199986447979264,0.9757782521343646,56,615
ktwo202139065-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139065-c00_lpd-targ.fits.gz,11.1,EPIC 202139065,202139065,long cadence,0,2,70,20,2,93.33201,25.97254,15.6,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,526,23,23,9.613888714077689,10.058973772184345,93.33201,25.97254,-0.001105065253734,0.001105065253734,-0.9764329994144089,0.2170887975761669,0.21658046663917438,0.9759838181322672,442,607
ktwo202139067-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139067-c00_lpd-targ.fits.gz,11.2,EPIC 202139067,202139067,long cadence,0,2,70,20,2,93.96171,25.9472,14.4,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,526,23,23,9.143884265665065,9.827737764180483,93.96171,25.9472,-0.00110517574217394,0.00110517574217394,-0.9775532384792702,0.2121427321486812,0.2120127332980261,0.9769524583576931,938,475
ktwo202139074-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139074-c00_lpd-targ.fits.gz,11.4,EPIC 202139074,202139074,long cadence,0,2,70,20,2,93.01018,26.0468,14.5,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,528,23,23,9.720650919501963,9.693976771098164,93.01018000005,26.0468,-0.001105178078913,0.001105178078913,-0.9760179693411211,0.21963909250961636,0.21890840387504187,0.9753090483290668,201,730
ktwo202139075-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139075-c00_lpd-targ.fits.gz,12.5,EPIC 202139075,202139075,long cadence,0,2,69,20,1,94.26807,26.05347,13.5,3753,56728.02306922,56804.68993932,109.54,81.432036,725,,,,596,24,25,15.028571977752563,10.284561916281632,94.26807,26.05347,-0.001104525220089,0.001104525220089,0.9773980781490075,0.20960417976547888,-0.20991396945195398,0.9781082815531811,999,516
ktwo202139080-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139080-c00_lpd-targ.fits.gz,10.4,EPIC 202139080,202139080,long cadence,0,2,70,20,2,92.80703,26.10038,15.3,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,484,22,22,9.187659885342327,9.32123085605815,92.80702999994999,26.10038,-0.001105223011885,0.001105223011885,-0.975758848590244,0.2212426970589855,0.22039152283242994,0.9748720049569088,51,814
ktwo202139018-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139018-c00_lpd-targ.fits.gz,11.2,EPIC 202139018,202139018,long cadence,0,2,69,20,1,94.39012,25.66003,14.3,3753,56728.02306922,56804.68993932,109.54,81.432036,725,,,,527,23,23,14.343314866858691,9.177438636960204,94.39012000005,25.66003,-0.00110221879091,0.00110221879091,0.9761634627027208,0.2082770220495552,-0.20943413757046261,0.9797331267279374,977,148
ktwo202139026-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139026-c00_lpd-targ.fits.gz,12.9,EPIC 202139026,202139026,long cadence,0,2,70,20,2,93.62144,25.69052,12.2,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,620,25,25,10.739300381957037,10.93704147247081,93.62143999995,25.69052,-0.001103605654898,0.001103605654898,-0.9759786325016027,0.21462155637165503,0.21464717271475736,0.9774108345754353,616,306
ktwo202139027-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139027-c00_lpd-targ.fits.gz,11.3,EPIC 202139027,202139027,long cadence,0,2,70,20,2,93.74298,25.74207,15.4,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,526,23,23,9.548598419657537,10.312782811761508,93.74298,25.74207,-0.001103954813032,0.001103954813032,-0.9763993090957477,0.213700388012765,0.21374483042186426,0.9773897194652172,724,331
ktwo202139028-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139028-c00_lpd-targ.fits.gz,11.8,EPIC 202139028,202139028,long cadence,0,2,70,20,2,94.15937,25.73759,14.0,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,528,23,23,9.390198717774865,9.336783247051585,94.15936999995,25.73759,-0.001103953425048,0.001103953425048,-0.9771285415571284,0.2104054853354037,0.21077173851878778,0.9780212422605763,1055,256
ktwo202139029-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139029-c00_lpd-targ.fits.gz,10.7,EPIC 202139029,202139029,long cadence,0,2,69,20,1,94.54082,25.69371,15.4,3753,56728.02306922,56804.68993932,109.54,81.432036,725,,,,484,22,22,13.767944146047967,9.377772786811505,94.54081999995,25.69371,-0.001102341366963,0.001102341366963,0.9765083039607803,0.20711089243259095,-0.2083282161594836,0.9798718079009291,851,152
ktwo202139081-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139081-c00_lpd-targ.fits.gz,11.1,EPIC 202139081,202139081,long cadence,0,2,70,20,2,93.70796,26.09658,15.8,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,525,23,23,9.354411127919093,9.866426924645907,93.70795999994999,26.09658,-0.001105958401975,0.001105958401975,-0.9776609539732718,0.2142487439396303,0.21375190599285424,0.976006987645756,765,651
ktwo202139082-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139082-c00_lpd-targ.fits.gz,11.2,EPIC 202139082,202139082,long cadence,0,2,69,20,1,94.25201,26.11245,15.4,3753,56728.02306922,56804.68993932,109.54,81.432036,725,,,,526,23,23,14.59398056441671,9.21308733398314,94.25200999995,26.11245,-0.001104853431567,0.001104853431566956,0.9775976197918604,0.20978489307207018,-0.20997255350003835,0.9778572604539026,1001,572
ktwo202139083-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139083-c00_lpd-targ.fits.gz,10.1,EPIC 202139083,202139083,long cadence,0,2,69,20,1,94.29327,26.10017,16.0,3753,56728.02306922,56804.68993932,109.54,81.432036,725,,,,484,22,22,14.14506506459179,9.313786604533902,94.29327,26.10017,-0.001104773965922,0.001104773965922,0.9776154191057046,0.20945069002671868,-0.2096821721012543,0.9779734501750068,971,554
ktwo202139088-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139088-c00_lpd-targ.fits.gz,12.1,EPIC 202139088,202139088,long cadence,0,2,70,20,2,93.58726,26.14599,13.3,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,596,24,25,10.162368502276308,11.562660772450158,93.58726000005,26.14599,-0.001106179155822,0.001106179155822,-0.9776235817313232,0.21522620210483898,0.214607591241459,0.9756422011681443,678,714
ktwo202139093-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139093-c00_lpd-targ.fits.gz,11.0,EPIC 202139093,202139093,long cadence,0,2,70,20,2,92.80397,26.19389,14.4,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,528,23,23,9.478513366236484,9.423042910058598,92.80396999995,26.19389,-0.00110572572695624,0.00110572572695624,-0.9761286305716129,0.22131797561115998,0.22039263539021872,0.9744854502821003,67,897
ktwo202140002-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/40000/ktwo202140002-c00_lpd-targ.fits.gz,9.8,EPIC 202140002,202140002,long cadence,0,2,32,10,4,100.29802,28.38331,16.0,3753,56728.02306922,56804.68993932,115.49,84.642621,704,,,,462,22,21,14.468793172072424,12.972770356842261,100.29802000004999,28.38331,-0.00110479959651171,0.00110479959651171,0.9860737275434704,-0.16648800084328164,-0.16649013289064502,-0.986012874551555,986,470
ktwo202140003-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/40000/ktwo202140003-c00_lpd-targ.fits.gz,9.9,EPIC 202140003,202140003,long cadence,0,2,32,10,4,100.58297,28.40874,15.9,3753,56728.02306922,56804.68993932,115.49,84.642621,704,,,,484,22,22,13.948329784266662,13.765255224935572,100.58296999995001,28.40874,-0.001104853698804,0.001104853698804,0.9865432578406202,-0.16429277036569306,-0.16407066249872007,-0.9863169897407068,759,484
ktwo202140007-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/40000/ktwo202140007-c00_lpd-targ.fits.gz,13.6,EPIC 202140007,202140007,long cadence,0,2,32,10,4,101.0682,28.58363,12.1,3753,56728.02306922,56804.68993932,115.49,84.642621,704,,,,647,25,26,15.320439760320141,14.064183137264877,101.06819999999999,28.58363,-0.001105254889601,0.001105254889601,0.9879089622636656,-0.16069423450774928,-0.1597711516431644,-0.986250488969893,351,390
ktwo202140009-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/40000/ktwo202140009-c00_lpd-targ.fits.gz,17.7,EPIC 202140009,202140009,long cadence,0,2,32,10,4,100.27281,28.74687,9.9,3753,56728.02306922,56804.68993932,115.49,84.642621,704,,,,822,27,31,16.393529568815325,16.054142061806857,100.27281,28.74687,-0.00110624125983194,0.00110624125983194,0.9879527781309582,-0.16699096421942322,-0.1663971147247207,-0.9840684766412157,949,139
ktwo202140012-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/40000/ktwo202140012-c00_lpd-targ.fits.gz,10.5,EPIC 202140012,202140012,long cadence,0,2,32,10,4,100.30007,28.78709,16.0,3753,56728.02306922,56804.68993932,115.49,84.642621,704,,,,484,22,22,13.999928000560658,13.736074389644187,100.30006999994998,28.78709,-0.001106390337799,0.001106390337799,0.9882054374005499,-0.16681702976553597,-0.16612727756981865,-0.9838917133975152,924,109
ktwo202139055-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139055-c00_lpd-targ.fits.gz,11.6,EPIC 202139055,202139055,long cadence,0,2,70,20,2,92.88113,25.91942,13.7,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,528,23,23,9.843578370723208,10.255889095829161,92.88112999994999,25.91942,-0.001104309954146,0.001104309954146,-0.9752250275930994,0.22056904779324185,0.21989001970175226,0.97567129720152,73,640
ktwo202139056-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139056-c00_lpd-targ.fits.gz,13.2,EPIC 202139056,202139056,long cadence,0,2,70,20,2,93.20993,25.93207,11.8,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,622,25,25,10.647053415806681,10.87216982986638,93.20992999994999,25.93207,-0.001104736116463,0.001104736116463122,-0.9760173805891573,0.21801456171814879,0.2174892850482414,0.9759909892862787,336,592
ktwo202139057-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139057-c00_lpd-targ.fits.gz,13.0,EPIC 202139057,202139057,long cadence,0,2,70,20,2,93.88836,25.92299,11.9,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,620,25,25,10.163803184848575,12.088786175327073,93.88836,25.92299,-0.001105032044728,0.001105032044728,-0.9773320507989143,0.2126985138814992,0.21256436322768668,0.9769329421426609,874,464
ktwo202139058-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139058-c00_lpd-targ.fits.gz,11.3,EPIC 202139058,202139058,long cadence,0,2,69,20,1,94.41351,25.88758,14.4,3753,56728.02306922,56804.68993932,109.54,81.432036,725,,,,526,23,23,14.726375618383827,9.685648111698924,94.41351,25.88758,-0.001103538428368,0.001103538428367708,0.9770072386834611,0.2083046167505904,-0.2090290196843676,0.9789674551989449,915,345
ktwo202139064-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139064-c00_lpd-targ.fits.gz,10.1,EPIC 202139064,202139064,long cadence,0,2,70,20,2,92.88118,25.96503,14.8,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,484,22,22,8.992642814512578,9.524379199851296,92.88118000005,25.96503,-0.001104568063182,0.001104568063182,-0.9754011451880391,0.22059369454338754,0.21987838112339847,0.975492206721102,83,681
ktwo202139148-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139148-c00_lpd-targ.fits.gz,10.4,EPIC 202139148,202139148,long cadence,0,2,69,20,1,94.18234,26.54133,15.2,3753,56728.02306922,56804.68993932,109.54,81.432036,725,,,,484,22,22,14.296162742080242,9.484595410848215,94.18234000004999,26.54133,-0.001107101273265,0.001107101273264705,0.9792097980395451,0.2107327824862055,-0.21006121453930796,0.9760249720551741,975,963
ktwo202139149-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139149-c00_lpd-targ.fits.gz,10.6,EPIC 202139149,202139149,long cadence,0,2,69,20,1,94.35376,26.50289,15.1,3753,56728.02306922,56804.68993932,109.54,81.432036,725,,,,484,22,22,13.904291409515281,9.371444411586367,94.35376000005002,26.50289,-0.001106859392913,0.001106859392913,0.9793115706134409,0.20937332939710002,-0.20880562713820075,0.9764835822885359,847,900
ktwo202139150-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139150-c00_lpd-targ.fits.gz,10.2,EPIC 202139150,202139150,long cadence,0,2,69,20,1,94.36337,26.52083,15.1,3753,56728.02306922,56804.68993932,109.54,81.432036,725,,,,484,22,22,13.902514296181835,9.617519748728114,94.36336999995001,26.52083,-0.001106945038753,0.001106945038753,0.979400234145809,0.20931725591784112,-0.20871332813453106,0.9764268636462552,836,914
ktwo202139151-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139151-c00_lpd-targ.fits.gz,11.1,EPIC 202139151,202139151,long cadence,0,2,69,20,1,94.48799,26.50874,15.4,3753,56728.02306922,56804.68993932,109.54,81.432036,725,,,,525,23,23,14.501643322716745,9.875664789591042,94.48798999995,26.50874,-0.001106825936457,0.001106825936457,0.9795299687715835,0.20834244141798103,-0.20778622041898714,0.9767024410133065,739,882
ktwo202139162-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139162-c00_lpd-targ.fits.gz,11.3,EPIC 202139162,202139162,long cadence,0,2,69,20,1,94.30616,26.60195,15.1,3753,56728.02306922,56804.68993932,109.54,81.432036,725,,,,525,23,23,14.82180404707151,10.073984175394003,94.30615999995,26.60195,-0.001107366040433,0.001107366040433,0.9796552023384179,0.20983979459320007,-0.2090582757575115,0.9759875230333782,865,995
ktwo202139094-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139094-c00_lpd-targ.fits.gz,10.3,EPIC 202139094,202139094,long cadence,0,2,70,20,2,93.21163,26.23689,16.0,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,483,22,22,9.130235594044962,8.832977207510794,93.21163000005001,26.23689,-0.001106411586762,0.001106411586762,-0.9772208466222131,0.21820061985690428,0.21734267940826843,0.9747803640542011,399,863
ktwo202139097-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139097-c00_lpd-targ.fits.gz,13.0,EPIC 202139097,202139097,long cadence,0,2,70,20,2,93.75583,26.1934,13.1,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,620,25,25,10.07719394064793,12.142358251670089,93.75583000005001,26.1934,-0.001106497881231,0.001106497881231123,-0.9781303712431854,0.2139537590397361,0.21332862830752344,0.9756956394778379,821,726
ktwo202139099-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139099-c00_lpd-targ.fits.gz,10.3,EPIC 202139099,202139099,long cadence,0,2,69,20,1,94.28401,26.21182,15.8,3753,56728.02306922,56804.68993932,109.54,81.432036,725,,,,483,22,22,14.328100730718006,9.683523039792135,94.28401000004999,26.21182,-0.001105380022223,0.001105380022223,0.9780330152371244,0.20962896551551688,-0.2096359421368745,0.9775275674954397,957,654
ktwo202139100-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139100-c00_lpd-targ.fits.gz,11.0,EPIC 202139100,202139100,long cadence,0,2,69,20,1,94.69934,26.21383,14.7,3753,56728.02306922,56804.68993932,109.54,81.432036,725,,,,527,23,23,14.143067519292117,9.277926001434366,94.69933999995,26.21383,-0.001105163653257,0.001105163653257,0.9786390342772523,0.20638825475959863,-0.20656611573795963,0.9782638402395337,627,586
ktwo202139109-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139109-c00_lpd-targ.fits.gz,11.5,EPIC 202139109,202139109,long cadence,0,2,70,20,2,94.05209,26.27562,14.2,3753,56728.02306922,56804.68993932,107.05,80.961915,725,,,,528,23,23,9.835165482014418,9.745737419481543,94.05208999995,26.27562,-0.001250564413205,0.001250564413204647,-1.1059723321341337,0.23918728344485826,0.2384428393537091,0.8526140099531384,1072,750
ktwo202139127-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139127-c00_lpd-targ.fits.gz,11.2,EPIC 202139127,202139127,long cadence,0,2,69,20,1,94.49143,26.40412,15.4,3753,56728.02306922,56804.68993932,109.54,81.432036,725,,,,525,23,23,14.467195628193394,9.706146323626399,94.49143000004999,26.40412,-0.00110629555598,0.00110629555598,0.9791069323019952,0.20820726849277826,-0.2078821258585775,0.977132730698943,756,789
ktwo202139128-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139128-c00_lpd-targ.fits.gz,10.9,EPIC 202139128,202139128,long cadence,0,2,69,20,1,94.89403,26.38221,15.0,3753,56728.02306922,56804.68993932,109.54,81.432036,725,,,,528,23,23,14.206050480937392,9.882202706669204,94.89403000005,26.38221,-0.001105872518619,0.001105872518619,0.979546643285873,0.20505365170750395,-0.2049013055064884,0.9779873634732874,441,702
ktwo202139135-c00_lpd-targ.fits.gz,http://archive.stsci.edu/missions/k2/target_pixel_files/c0/202100000/39000/ktwo202139135-c00_lpd-targ.fits.gz,10.3,EPIC 202139135,202139135,long cadence,0,2,69,20,1,94.06475,26.43907,15.9,3753,56728.02306922,56804.68993932,109.54,81.432036,725,,,,484,22,22,13.879704543160415,9.122944699864775,94.06474999995001,26.43907,-0.002017133535691,0.002017133535691247,1.7837965919905712,0.38560267503443046,-0.38470206816395563,0.4774411259942594,1088,893
